Age,Gender,Income,CampaignChannel,CampaignType,AdSpend,ClickThroughRate,ConversionRate,WebsiteVisits,PagesPerVisit,TimeOnSite,SocialShares,EmailOpens,EmailClicks,PreviousPurchases,LoyaltyPoints,Conversion,EmailEngagement,SiteEngagement,IncomePerClick,AdSpendPerClick,ClickToConversionRate,TotalInteractions
53,Female,77103,PPC,Consideration,7135.606335219977,0.1241902466742815,0.0318784451215232,20,3.5541311007879326,5.322223940658579,44,4,6,8,133,1,10,378.3176326570553,68585.36642538541,6347.329872616677,0.028356806346461337,82
50,Male,87847,PPC,Retention,824.0822480362101,0.2799613710788704,0.0870155479688069,45,9.614513487992406,2.106403810243834,99,19,7,9,3562,1,26,911.3421530136573,68632.54000076142,643.8336864350812,0.06798294849747075,179
36,Female,81072,Referral,Conversion,2465.768682527105,0.2827476043448835,0.0250095197203928,40,2.195085158058452,2.088184106420432,63,4,7,0,326,0,11,183.34967757188164,63201.833100600146,1922.2555350523583,0.019496836038267636,114
58,Male,23760,SEO,Consideration,4331.934640646788,0.0202065935942977,0.1273438715092322,48,9.709075032431697,4.238467678852462,65,19,9,1,1238,1,28,1975.276834392728,23289.40054807033,4246.134721973238,0.1248216511330181,142
53,Male,20610,SEO,Retention,8164.162132836615,0.1613544597802814,0.0478348748375196,8,7.92741858719671,1.169303069280912,53,17,5,1,56,0,22,74.15643908386932,17746.519872924277,7029.862471429443,0.04118886739072717,84
34,Male,65833,Email,Awareness,7789.47379877121,0.1594803144506613,0.0474745334708847,23,2.549578639542599,8.850739717855895,36,10,0,1,61,0,10,519.0101093623235,56778.02303283636,6718.073348629215,0.04094466536361783,70
20,Female,49815,PPC,Conversion,8974.679656240343,0.0970147424643041,0.0927511739516655,5,1.1772095978985555,12.85860529937628,51,7,3,7,1185,1,10,75.68636787007492,45409.599408023394,8181.001867012166,0.08454870327750727,73
28,Male,144887,Referral,Consideration,7781.893988287761,0.0364204150188262,0.093683039586497,39,9.04766161237058,6.693311213619701,36,6,9,0,4103,0,15,2361.7937821575442,139795.58671407317,7508.433716202326,0.09039096319305452,90
61,Male,20972,Referral,Conversion,8598.156843960789,0.0679750698000562,0.1326928975130816,16,1.7318467647724796,5.158891440581459,7,14,5,1,1922,1,19,142.95055121893498,19637.1625078536,8050.896586537844,0.12424718634857652,43
41,Male,98563,Social Media,Retention,9537.089991854558,0.2810861731528529,0.1307539011603628,47,5.535731777757844,0.8280218580473673,46,10,0,7,4239,0,10,215.43422487673257,76937.05705794075,7444.5343269789855,0.10206487580657223,110
37,Male,100192,Social Media,Retention,9300.221069519926,0.1249934978210578,0.083917547735929,34,2.580221963208887,14.379645027563148,74,9,6,7,151,1,15,1261.4909813910406,89060.07029734549,8266.910953292661,0.07459380689618614,130
36,Female,33760,Social Media,Conversion,6013.989381495437,0.098983774863697,0.1763321573580626,45,3.428987697339843,6.02668176300526,8,14,7,8,1795,1,21,929.9437929507345,30719.288830435307,5472.31862657966,0.16045019170545302,82
19,Male,50029,PPC,Conversion,7435.053166248091,0.1432368731038579,0.0102740274971418,46,1.5722690873365852,13.390092765739904,88,10,3,2,3651,1,13,968.4301308785361,43760.83485146222,6503.510638230306,0.008986788074153072,149
37,Female,30935,SEO,Awareness,1092.1946782196435,0.2979653451833504,0.1351427313783276,44,1.2873298905712758,7.79059822969704,22,0,3,8,513,1,3,441.2790785269093,23833.456043181282,841.466748147548,0.10411890570101266,77
61,Female,139768,SEO,Conversion,2676.167430016085,0.1370411168858098,0.140955737173912,24,2.5612231166476302,8.722062421811243,73,18,5,3,4659,1,23,536.1395495900776,122922.55567925653,2353.6241480393583,0.12396714162806112,123
68,Male,58599,SEO,Conversion,5704.861154273567,0.2899129232315909,0.0258981288065753,33,2.061571822434779,2.527291131171114,12,16,5,2,4858,1,21,171.9363420426857,45428.64789135781,4422.671524199713,0.020077424095956243,68
66,Female,129658,PPC,Consideration,3757.065654545756,0.0729092527811368,0.0333494739625852,6,2.111567508178944,11.20033432742533,87,6,1,0,3294,0,7,141.90157227919553,120847.12631931136,3501.7552927303923,0.03108321964428819,100
25,Male,117772,PPC,Consideration,8831.817742925305,0.1974183902226884,0.0769923459276443,9,3.719115492814104,13.608215273143207,40,4,0,0,2779,0,4,455.4947182670677,98354.92837060694,7375.715802463012,0.06429861655400644,53
30,Male,100865,Email,Retention,9768.092815682909,0.1757827926328322,0.1680285501471215,20,4.408982109445985,2.931055846958615,86,18,2,7,2518,0,20,258.4594558205516,85785.40239914673,8307.735813865786,0.1429078152869283,133
65,Female,67673,Referral,Conversion,4435.493174193718,0.111087769525238,0.1557287585690925,1,5.14285236479556,3.091705175504065,79,8,3,3,2000,1,11,15.900183273091756,60906.97949894303,3992.0277190063766,0.1401588270885518,94
62,Male,21403,Social Media,Retention,4161.336561246922,0.2750471745727055,0.0314786809202757,39,7.2905585173275345,4.86830088221492,57,3,3,4,3074,1,6,1384.2126660080605,16786.045588605444,3263.672626576716,0.024688248049194613,106
29,Male,101122,Social Media,Consideration,9001.31601510304,0.0598374664579858,0.0397949111470565,35,9.456112190909543,11.768432990111013,44,0,1,2,559,0,1,3894.926793299178,95412.74318028528,8493.109839932114,0.03754812639342946,82
46,Female,125327,Referral,Awareness,6116.310857003604,0.2780969598206955,0.137130151335612,4,5.524987012168295,2.5165593174447154,68,1,1,5,661,0,2,55.61583017693265,98057.50576042537,4785.482674070097,0.10729244779273242,79
40,Male,127994,SEO,Awareness,8170.9595009805425,0.0142750714551382,0.074812897547282,25,6.0824592829804445,9.578981669040813,47,17,7,4,1259,1,24,1456.59414935892,126192.59173586148,8055.960094984891,0.07375996872322914,100
57,Male,86535,SEO,Retention,7477.815145264192,0.069575841144416,0.0656561033397852,35,9.47990495297442,7.326296653447265,61,5,2,3,2004,1,7,2430.8408576191127,80905.90369674953,6991.38374073889,0.061385177950106846,106
37,Female,69671,SEO,Conversion,6064.381808816161,0.2265726067643517,0.010454117213146,4,6.241985277769272,14.044544578815946,62,12,8,3,732,1,20,350.6633619757735,56801.36635676974,4944.16863328927,0.008523031702724499,89
63,Female,116212,PPC,Awareness,9025.93955626439,0.0635757991227352,0.0335138447187041,35,7.088160622208147,8.000826127415179,75,8,4,9,4303,1,12,1984.889924551743,109265.36697793863,8486.40930313497,0.03151053713928728,131
18,Female,74820,Email,Consideration,170.56227800334966,0.2406950555739033,0.0441231034659277,13,6.133484969314605,1.6620243519970157,42,15,1,3,837,0,16,132.52201796091106,60304.907046954264,137.47316654248561,0.03556321375482379,74
52,Female,97222,Social Media,Conversion,5227.338132808031,0.137099247182562,0.0654114711885276,31,4.558760483115647,2.490903112946639,53,15,6,5,2605,1,21,352.0183510356976,85500.0126338057,4597.081693405412,0.05752485664782587,110
41,Female,103171,SEO,Conversion,4259.02001091689,0.1981634039607095,0.189529136658163,43,8.246193084382309,6.488229935823489,69,15,0,1,3419,1,15,2300.637463546807,86107.6207627046,3554.6236822440565,0.1581830458447036,128
61,Female,128497,PPC,Awareness,7508.191967161743,0.1764059247370275,0.0756263392085939,1,1.7759711297354108,4.595782554523332,96,13,6,3,437,1,19,8.161977135375095,109228.45362983366,6382.313969423536,0.0642859217370053,119
32,Male,126392,PPC,Conversion,5137.840129527134,0.2319748803446281,0.1155834399821015,3,4.539739186336517,14.94618295229044,36,4,2,5,437,1,6,203.55531730400318,102593.00089352761,4170.409812324983,0.09381964017786516,50
34,Female,53978,Referral,Awareness,798.4153432484603,0.2374707097973381,0.1256025046698801,26,6.21280981283655,14.5565164259347,71,19,1,9,968,1,20,2351.3585703858516,43619.618284815835,645.1993868842501,0.10149937584417668,126
65,Female,133852,Email,Consideration,1885.8699281118995,0.0762908358959314,0.0998288984032768,24,5.874412055643539,2.624688183336068,30,13,4,0,4965,1,17,370.0439977558689,124364.15468369036,1752.1936127441375,0.09275271615610918,71
57,Male,63715,Social Media,Consideration,4496.073644096137,0.24149593764844,0.0331605753338456,44,2.204615766210233,7.628809075871342,85,4,2,1,4179,0,6,740.0180817072418,51321.15061180527,3621.496863382658,0.026710176270617673,136
63,Male,102277,Email,Retention,6549.452594892188,0.1932253824396159,0.1805435859690425,41,9.565551199500693,8.037685395301605,47,1,6,0,2189,1,7,3152.2805381436947,85714.73713615525,5488.864627989615,0.15130719529273762,95
22,Male,36960,PPC,Awareness,2731.6896292104334,0.0984577557274775,0.1090162570605958,28,7.581530042963099,3.621785615771719,49,2,2,9,3783,0,4,768.842940744057,33647.174693142784,2486.84085934767,0.09924483348783623,90
21,Female,87562,Email,Awareness,4140.64353600293,0.1366794000120413,0.112280239501638,36,4.205754928868803,11.443559031396644,91,1,7,5,1388,0,8,1732.6369728035113,77033.15464243693,3642.754092278849,0.09877916279687005,140
41,Female,34628,Social Media,Consideration,3064.605551986913,0.2692508899964455,0.0379650999538448,42,2.50237714964082,14.200616592495347,70,17,2,7,715,0,19,1492.482535818567,27282.234168925403,2414.499431231831,0.029911422755788748,138
69,Female,37580,Referral,Awareness,2836.1701289520597,0.1555483240989902,0.1157442077905791,23,1.9022861755784424,0.5879704346491599,54,5,6,1,156,0,11,25.725224678084732,32521.35736452395,2454.3933557806786,0.10016388356655509,89
34,Female,21982,SEO,Retention,9971.656452097086,0.2372471133220766,0.1143836155186041,25,1.886374833855995,8.84124664130923,28,4,2,3,3470,1,6,416.94762910198926,17766.863032702593,8059.551196141117,0.0924500969022088,62
38,Female,132172,PPC,Conversion,8790.053283554744,0.1647218766466007,0.1827606526201365,40,1.809656117114921,14.93193332798574,29,5,5,3,445,1,10,1080.8665794936624,113479.45174734926,7546.911807703443,0.15691355703417395,82
54,Male,62967,Email,Retention,4541.261907135511,0.0280599850481772,0.0303992161242662,16,3.841845610997317,8.241560570359635,90,18,4,1,3423,1,22,506.6048528800753,61248.371608441914,4417.312193045523,0.02956949649474162,129
66,Female,36786,SEO,Retention,146.0902575111443,0.0905131202105017,0.0440631068337873,9,8.36629898646984,12.38336749570708,73,8,1,3,777,0,9,932.4265943557593,33732.74408005215,133.9646949712485,0.04040584750166216,94
36,Male,31850,Referral,Conversion,3663.644058347696,0.0667500961631874,0.1703528606451575,27,1.7434290361627345,0.7167465013079105,10,0,7,0,3882,0,7,33.73910987260309,29857.03972706997,3434.3976827607853,0.15969331641766035,44
22,Male,105017,SEO,Consideration,1996.0776447633395,0.2543952055554321,0.0862507449852154,10,2.1527628612232923,8.429413577150186,84,2,6,9,224,0,8,181.465284907803,83719.22942219765,1591.2669595061939,0.06875882863967464,111
35,Female,82661,Referral,Retention,3697.3889991832816,0.1338831938582184,0.1054400034436455,45,4.29900319935883,7.9537665379870734,40,6,9,4,1013,0,15,1538.6970507191836,72900.80710935732,3260.8200026338923,0.09299018101226907,104
51,Male,144080,Referral,Awareness,3493.069271687029,0.2569067096559017,0.0387828959382157,12,5.72668388286662,11.720879399242184,29,0,3,3,1382,1,3,805.4612537839633,114630.62365180961,2779.0998686317084,0.030855826960167265,47
67,Female,26122,Social Media,Retention,3665.435230703113,0.2243144340078814,0.0677121043587438,48,9.373508260794727,7.170633017461836,38,12,0,1,4022,0,12,3226.271415566685,21336.02224592563,2993.8675301769067,0.055306139074978763,99
43,Female,115263,SEO,Retention,888.1471652891212,0.0535717357308465,0.0729826731642953,17,1.337380771798765,5.722410509639012,68,18,2,7,2624,0,20,130.10171032681654,109402.13759630124,842.9868941700748,0.06927166958751825,112
41,Female,142337,PPC,Retention,4841.77242562355,0.2060244764862688,0.0537588196463976,21,6.281687481106586,4.664392431992811,64,6,1,5,1529,1,7,615.3053664873684,118021.65111498926,4014.6551915181426,0.04457523101274277,97
29,Male,134090,Email,Consideration,6461.965273985357,0.2552574439278548,0.130491470049526,26,6.803570887836362,14.552655871128236,19,5,9,9,502,1,14,2574.2606714632334,106822.70847995604,5147.920297341615,0.10395594201074973,68
66,Female,99837,Referral,Awareness,9093.295563442303,0.1738682180166576,0.1520870652529965,44,6.93984714925582,0.8411885631328079,30,5,1,4,2726,0,6,256.8596822811279,85049.58092202415,7746.43646013872,0.12956059540478873,84
49,Male,143299,Referral,Retention,2362.8635621803105,0.0416583563046364,0.1876026294393362,43,6.301326068290197,2.36124710202657,45,8,5,3,1837,1,13,639.7964804600125,137568.1375113855,2268.367116606976,0.18009996108980592,104
46,Female,66696,SEO,Awareness,3996.923973694353,0.1364211223867014,0.0165515157277612,9,3.4320704509220303,6.30016927085341,97,2,8,1,3063,0,10,194.60362311272684,58689.511032605296,3517.1151740826936,0.014564597050959294,117
28,Female,130845,SEO,Consideration,7192.358518597521,0.2203007105862453,0.0745794795296706,4,4.911496998122821,13.925221969191044,25,14,0,2,4069,1,14,273.5747435995031,107223.57109596427,5893.923076667091,0.06111565688906453,45
54,Female,93709,PPC,Conversion,6744.507297745241,0.1460179932255146,0.1258302496360333,48,2.962246142887429,10.951200213397277,9,12,9,2,1741,0,21,1557.1272284219556,81769.22225824062,5885.16701972763,0.1097977958285619,80
23,Male,85214,Referral,Consideration,8095.33602044654,0.2797162964306675,0.1972031900115183,45,2.441783911780015,2.9288930524565173,93,5,4,2,2849,1,9,321.8275770665663,66588.19633513727,6325.883356354624,0.15409914725752058,149
44,Male,54851,SEO,Conversion,3811.1307688417487,0.1350913195812363,0.1656752416453308,6,6.053976995604112,8.755588821321181,43,11,1,6,695,0,12,318.03679984348173,48322.9842866175,3357.5543245699128,0.14595763247176674,67
21,Female,119693,PPC,Conversion,1906.329117849761,0.2908814541083548,0.0861502795470537,19,5.229829825152795,3.489897542559109,56,12,9,9,4270,1,21,346.7798348412584,92721.91464139908,1476.765439446577,0.06673756081387033,105
20,Male,120271,Social Media,Retention,6973.120173893301,0.1485888341246228,0.1745821334191452,34,7.545045565615697,6.454222899824636,8,12,1,7,3066,0,13,1655.7117995737833,104711.97039945323,6071.03252854425,0.15199706651527736,62
35,Female,117081,PPC,Retention,1790.1966242504595,0.1025547933701089,0.1118527807088387,5,3.155499138583658,7.686788294587948,85,16,0,8,2851,1,16,121.27826921023608,106190.64077724969,1623.6804148104782,0.10144872742963225,114
39,Female,21658,Email,Awareness,1572.8854971877718,0.1102195899363955,0.1727000244392759,45,7.64336790816678,4.505185017779938,20,16,8,1,2545,1,24,1549.5653963363834,19507.852497217045,1416.7336907448032,0.15555483438116047,90
69,Female,90218,Social Media,Consideration,425.0831382382212,0.0841533277371838,0.1926535030022473,28,3.870461662272496,8.691747341380609,65,13,2,5,1112,1,15,941.950096163231,83215.16679591865,392.08765712636193,0.1776994988378153,113
65,Male,28800,PPC,Retention,4157.265300068579,0.2411333639812456,0.0297405739939867,28,3.9253607044919816,4.551857162901855,92,8,0,0,2208,0,8,500.2950747120283,23204.59737510947,3349.5717871390634,0.023962432126219194,128
58,Female,137105,Referral,Retention,1881.8645086559704,0.2907547424429548,0.1767861934866914,14,7.781741047715618,4.694093718566373,19,5,3,1,3684,0,8,511.39510480228785,106220.79895713371,1457.9566874914192,0.13696342742239004,42
47,Female,58560,Social Media,Awareness,3560.625313859181,0.0608604792537556,0.1697752659664869,1,5.425574325578216,11.214935120971852,26,11,0,3,4383,1,11,60.8474640553703,55200.472772058616,3356.3558860858334,0.16003543282705038,41
63,Male,35611,SEO,Conversion,385.46824318200646,0.1331263350812251,0.1612282138166414,12,5.647775253312687,12.325581067950829,23,15,8,9,3064,1,23,835.3453408592645,31427.210627354558,340.181170667413,0.14228617659396664,67
38,Female,135321,PPC,Consideration,2811.250824454705,0.0258112317959299,0.0920675778384619,38,6.719867289180952,3.09581235379098,42,2,4,5,1559,1,6,790.5310304479273,131916.08339390863,2740.5147626751295,0.0897509941251817,91
37,Male,28958,SEO,Retention,207.200176541844,0.085205032961773,0.1572775519055616,37,8.22319934648498,12.29048918846506,84,6,3,1,2838,0,9,3739.484278514964,26684.358365872104,190.93182416998866,0.14492888175823804,131
66,Female,57867,PPC,Awareness,5295.400567895855,0.2496502371954701,0.1703200685297663,32,9.471082237263884,7.359604400671612,81,16,3,1,1888,1,19,2230.5093923996806,46306.55704900927,4237.5061519454175,0.13629419133469492,133
45,Female,86741,Email,Awareness,3352.8383319701256,0.0295590639714055,0.077966382346767,11,1.8304505525527384,7.719803456968996,88,1,3,0,4376,0,4,155.43790353748182,84250.63023136,3256.5769651300416,0.07572793545813745,103
40,Male,61025,Email,Awareness,6852.560498706314,0.0876937618355002,0.1504281051779253,38,2.5298748588893223,3.4929945950124117,99,8,2,5,35,0,10,335.79988991001125,56104.946209325826,6300.082559214564,0.1383000532466744,152
62,Female,107393,SEO,Retention,4382.873622451249,0.2043950606327779,0.1006283930845808,44,2.1582642731467807,13.63006803029072,35,1,3,0,3813,1,4,1294.3607102948092,89167.58587798984,3639.0664207378336,0.08355098453468549,83
66,Female,20445,SEO,Retention,2736.7770167437898,0.0789360827798467,0.1417362243574287,9,5.839541283306161,1.7866037150504257,9,0,8,4,3166,0,8,93.89651535850606,18949.22259650828,2536.5515718897504,0.1313666551889242,30
55,Male,35921,Referral,Consideration,6284.025684280746,0.2168856655620959,0.0414908643913165,1,7.994711797637417,9.665515332829514,65,4,8,9,2638,0,12,77.27300946161746,29518.796232518365,5164.0230977476995,0.034095943082829656,87
38,Female,119201,Email,Retention,3772.9830319414286,0.0784294515283796,0.0132328944010484,41,8.968883738748454,2.9903186162238544,36,0,3,2,3255,0,3,1099.612620439803,110532.03325545782,3498.59049805646,0.012270523938579738,82
43,Female,113515,Referral,Conversion,9689.715543432096,0.2864220888698516,0.0410061872834601,24,4.748822209306335,13.73550491768072,12,17,3,6,2141,1,20,1565.4592994188458,88240.86665032724,7532.298790006561,0.031876152965847226,62
63,Male,96433,PPC,Retention,4119.319635852852,0.0357985257966547,0.1479379897495307,1,6.04417532608215,7.775924162862346,24,15,7,6,558,1,22,46.999048962658584,93100.1518136274,3976.95066488398,0.14282506304568107,53
38,Female,95409,SEO,Retention,9933.550959699842,0.157006788274059,0.0872343480033662,17,5.316377580396959,0.7628929150137077,92,13,9,6,3444,1,22,68.94905542358349,82461.91895064368,8585.55979132846,0.07539657406288536,137
38,Female,88289,Email,Conversion,1509.507209366902,0.1196925010919421,0.1059432074435606,27,3.092361512037312,0.619132275565578,26,13,8,2,3232,1,21,51.69368213511496,78851.11306354124,1348.1444306314515,0.0946181271556638,76
20,Female,65294,SEO,Consideration,5264.63232188302,0.0386346981745569,0.020667839190477,28,6.801203077634573,0.6105956755997015,5,9,7,7,4661,1,16,116.27798526621342,62865.22115499981,5068.800735365213,0.019899045570884136,56
49,Male,33155,SEO,Awareness,1028.9061215541392,0.1116990822442463,0.0777860929870331,35,2.3715517349864887,4.23169443241881,26,15,0,0,4547,0,15,351.24887955974225,29823.718063226454,925.5257452196789,0.06997045714025611,76
31,Female,110152,Social Media,Awareness,3719.929517303037,0.237135152338246,0.122027186271775,39,7.383877400216003,4.301778008836496,12,2,1,9,2980,1,3,1238.7882553875659,89037.96791466748,3006.890160927194,0.09863690805417473,63
49,Female,131449,SEO,Awareness,2688.7954383267297,0.0230152884760262,0.049096611081583,3,2.676400466841921,1.4099304994649249,70,6,5,5,1139,0,11,11.320615940947762,128491.72586249227,2628.3042576345038,0.04799205997666139,89
28,Male,41972,Social Media,Consideration,1253.7863703716553,0.0495508274275401,0.0435347087340908,16,7.490898149784119,4.597934082383748,21,0,7,3,2895,0,7,551.0824945689242,39990.440580065864,1194.5932846765493,0.04147937155249053,47
52,Female,31344,Email,Awareness,8665.669817868415,0.0922488164687014,0.1754501203802653,25,9.76180630703654,13.562182954273233,47,7,4,6,2125,0,11,3309.7850775051975,28696.758034800918,7933.787326851941,0.1606320077759433,89
66,Female,109698,Email,Conversion,8266.525916498622,0.1220812941049046,0.0789030471399197,31,3.316495477476076,7.277589073974069,47,19,4,9,2422,0,23,748.2188287736934,97762.97009523468,7367.136374101052,0.07031847652612501,110
62,Female,38913,Social Media,Retention,3957.510328884941,0.2809461007207677,0.062710401400468,6,2.629085563878287,7.915357214587205,65,0,0,5,3431,0,0,124.86090831486642,30378.327377010075,3089.521351958614,0.04895631546493789,76
39,Male,142761,Social Media,Consideration,369.5702304400012,0.0703741920107595,0.1936047619283303,8,6.2198777681770325,7.127784148849471,73,17,1,7,313,0,18,354.6715693103478,133374.8525193935,345.27199291468554,0.18087577538153513,106
24,Female,95724,PPC,Consideration,2531.2433153707784,0.0566587237637837,0.0975452808097478,15,4.16154630698291,10.5788540824537,30,17,0,3,2534,1,17,660.3658670841941,90591.21724659998,2395.5164126735003,0.09231483980210252,65
53,Female,48615,SEO,Consideration,3017.5737088823957,0.1733111303550515,0.1900552118732024,2,4.104216030492366,3.069645867145804,1,3,5,5,444,0,8,25.196979551748896,41434.02269207895,2571.844441609668,0.16198193893864324,16
58,Female,73046,Referral,Awareness,6277.047746280007,0.0299068382202606,0.0379927999502166,16,7.368154729899031,0.8268784623009633,39,0,2,6,3614,0,2,97.48109524887168,70924.86163722126,6094.772374875299,0.036889550142098666,63
26,Female,102949,SEO,Retention,1592.6379174298995,0.2974870439252053,0.0342321585077098,13,5.83006212621846,6.77213719087016,7,1,2,3,860,0,3,513.2657471506188,79344.91560590456,1227.4788599135395,0.026383429929403707,26
50,Male,77331,Referral,Awareness,1418.1261854207028,0.0397702822670467,0.1692898120627954,31,7.761531829880218,10.878898201693117,96,5,0,0,4789,0,5,2617.544354660501,74373.15849361705,1363.884128644948,0.1628146283366428,132
29,Female,119047,SEO,Conversion,4814.916275227761,0.0528611477988256,0.0196449146745731,20,7.199489047383032,1.0045659291581757,86,4,2,9,1981,0,6,144.6472280869689,113069.99051953504,4573.173096275907,0.018658599679211196,121
47,Female,149752,PPC,Consideration,6895.1259379278845,0.0207139589259823,0.130292276541714,24,2.1154719259252968,1.05156664104423,18,1,7,1,4713,0,8,53.389432976847175,146712.9930872821,6755.199022832104,0.12764817743730122,51
44,Female,143498,PPC,Consideration,2443.9065225383174,0.2494296684150879,0.0924911020106272,8,7.2008148213039975,4.637659419818099,52,1,2,9,2611,0,3,267.1594134910901,114850.80243214364,1956.0176809619334,0.07402665740117485,72
42,Female,85671,Referral,Conversion,4665.170658262668,0.0931629985640025,0.0509886808575372,17,6.989487014417075,11.315577303574583,94,18,7,5,1146,1,25,1344.5313706074412,78369.8315004614,4267.589247340896,0.04664325532836073,141
18,Female,138885,PPC,Awareness,7362.692407071367,0.2328533211970328,0.1790550193836419,41,2.5232896193890646,2.6302534913711875,46,2,8,5,1036,1,10,272.11254457668923,112653.30401604492,5972.074926093072,0.14523627126200978,102
18,Female,66125,PPC,Awareness,3361.68920400337,0.2146762845790869,0.0593544802071393,39,9.87016029945914,8.792592187777032,30,0,1,7,2842,1,1,3384.5874793041266,54438.3724614446,2767.559757839738,0.04886444311185921,77
41,Female,71697,Email,Consideration,6791.516244843212,0.203737484302699,0.1700531831803674,37,6.1028698476615615,8.675519620484863,48,3,2,4,153,1,5,1958.9859828721737,59561.98999778812,5642.0243893770585,0.14127098756825354,94
63,Male,100446,SEO,Awareness,6059.267009470356,0.0148592474100833,0.1830494908327537,47,1.4358595933415197,0.875601375794753,91,4,2,5,4177,0,6,59.09030986276267,98975.30150741375,5970.549142586601,0.18036933821108225,149
58,Male,83203,Social Media,Awareness,3000.236393800835,0.2904397174916018,0.174294701461659,21,5.650252681561325,14.815381303752396,37,0,0,5,2376,1,0,1757.9236067374902,64476.47175780723,2324.9721417694664,0.13506613218667715,63
67,Male,113621,Social Media,Awareness,9056.448899652463,0.0325159124883463,0.0660289722947966,1,1.6054757624857134,2.531821508767211,94,10,6,9,964,0,16,4.064778067265768,110042.85612042072,8771.243900567664,0.06394959292750062,120
62,Female,122269,Social Media,Retention,1610.6879083294136,0.2601946126607738,0.0368490354696888,36,5.5875582748510055,1.35071449081923,87,2,8,4,1727,1,10,271.69905348497343,97023.90311115624,1278.1263244163601,0.029240749880596436,137
46,Male,138279,Email,Awareness,9918.38093009497,0.2639745700753071,0.0641505186906956,9,9.764025296364348,6.493632141401259,25,13,0,0,3282,1,13,570.6358964453384,109400.14401694917,7846.97822639267,0.050753013715199614,47
27,Male,118039,Social Media,Retention,7485.116246996322,0.1665629501372838,0.1439573563334538,38,5.049230078077661,7.102684973932683,13,0,4,0,3279,1,4,1362.7974430086638,101185.28107386651,6416.384341809807,0.12340299022569898,55
20,Female,98538,Social Media,Consideration,9596.221299079176,0.2058292274065511,0.0184127652102697,29,5.865028305635768,3.373628609671792,71,13,5,0,3856,1,18,573.8063913644033,81718.03913886841,7958.192653630018,0.015269795085222084,118
52,Female,122114,PPC,Awareness,6770.397086847971,0.090160744700636,0.1984231133875147,41,9.967697565736794,3.9583657247814505,44,14,8,5,4320,1,22,1617.6874883672008,112014.67360993002,6210.457604311517,0.18201271175105718,112
57,Female,80563,Email,Awareness,5312.402721283251,0.2580193266816609,0.0686977259145991,20,5.028905277386107,7.171878873800243,79,19,2,7,4409,1,21,721.3339903445595,64039.55669942287,4222.830769457283,0.054607846205198186,127
39,Female,145006,SEO,Conversion,5519.137029073029,0.286420116937032,0.1715496277533974,19,1.7844848407794958,2.693244156599998,64,8,8,3,1315,1,16,91.31501402944244,112720.56312774359,4290.306841760297,0.13335427944166273,102
48,Female,100227,SEO,Awareness,5693.403951013103,0.0304325458995043,0.0296659939695511,0,5.437667626468016,14.3941058666185,67,5,0,9,4429,0,5,0.0,97266.91999281524,5525.256334021468,0.028789845669766292,81
50,Female,99614,Referral,Consideration,9905.27381301118,0.0249059051523424,0.0564913953797267,39,4.563943706044817,13.603446094176778,38,13,9,5,3124,1,22,2421.3291250994844,97193.31257555135,9664.568974786867,0.05511861634881477,104
53,Female,109017,Social Media,Conversion,3966.4052320953374,0.2004219008087962,0.1786241075998749,39,3.323521251800717,9.312870073592974,21,19,2,8,1937,1,21,1207.109342588961,90815.57069772611,3304.1759979744893,0.14880110691043302,89
63,Female,124893,Referral,Awareness,4845.139441842252,0.0150043866085627,0.0508866191446738,2,5.788093060260668,0.9608666320512312,13,5,0,0,625,0,5,11.123170969623546,123046.75885914676,4773.515765809971,0.05013438347266795,20
40,Female,121564,Referral,Consideration,5162.184476624823,0.122715653041479,0.01010014615881,29,5.258647719098292,6.830217889859727,65,6,5,6,3710,1,11,1041.6135820962008,108276.74814248696,4597.944691196093,0.008996174705009522,111
50,Female,46408,Social Media,Conversion,1672.9022405345002,0.2368463694559049,0.1502774694144304,6,1.2701483796753017,3.193981109647457,90,1,9,9,4426,1,10,24.340979586793438,37521.23234223109,1352.5545951761321,0.12150051382738686,115
34,Female,103162,Social Media,Consideration,6687.274492027815,0.0344631222079652,0.0842268391035869,9,6.2181455377619015,2.411063321060801,45,2,8,3,1512,1,10,134.9310836800405,99725.15963624718,6464.488050337116,0.08142082331926202,67
28,Male,51811,Social Media,Retention,594.9368132986732,0.1564946875068431,0.1688602605085319,15,8.765950097237884,6.057514778904834,85,5,3,9,54,1,8,796.4980839774112,44800.03285764633,514.4310818938828,0.1460104074257001,117
41,Female,88248,Social Media,Retention,5101.723048197652,0.1301797209287093,0.0740450390687609,8,3.618626062659695,1.5067207842548858,34,18,2,1,82,0,20,43.618072792446284,78083.15648017773,4514.081215335719,0.06551616322394764,63
60,Female,42507,SEO,Awareness,4229.392380509529,0.2187284360010585,0.1391900489131238,49,6.458101177271489,12.72251611353042,5,2,2,6,3295,0,4,4026.0015182416687,34878.15557949538,3470.3320736383116,0.11420924038651292,64
38,Female,144045,SEO,Awareness,5103.45309546531,0.0942413747663558,0.0170296447789851,37,8.546864621256313,10.621051341430151,50,6,7,1,3971,1,13,3358.7374541728022,131639.14591582384,4663.918960800589,0.01556296916904764,101
26,Male,71772,SEO,Awareness,4308.156668495504,0.2258771843092824,0.0135510318314647,6,9.17976281173231,2.435915402103791,46,1,5,4,2752,0,6,134.16675372455003,58547.46374159803,3514.3460728677524,0.01105415126809787,62
